,Longitude,Latitude,Altitude,Time,Actual_Speed,Time_diff,Pred_Lat,Pred_Lon,Haversine_Distance,Calculated_Speed
11034,-105.296311,41.2609,2316.2,2014-07-26 16:57:22+00:00,3.3434995128495713,1.0,41.260871,-105.296318,3.4022146848907933,3.4022146848907933
11035,-105.296318,41.260871,2316.2,2014-07-26 16:57:23+00:00,3.3442334012849457,1.0,41.260841,-105.296326,3.2773109502029785,3.2773109502029785
11036,-105.296326,41.260841,2316.3,2014-07-26 16:57:24+00:00,3.3719726088632727,1.0,41.260812,-105.296336,3.402214802723333,3.402214802723333
11037,-105.296336,41.260812,2316.4,2014-07-26 16:57:25+00:00,3.3055813084253325,1.0,41.260784,-105.296348,3.3312301146603933,3.3312301146603933
11038,-105.296348,41.260784,2316.4,2014-07-26 16:57:26+00:00,3.24145337201656,1.0,41.260756,-105.296357,3.2710466355715773,3.2710466355715773
11039,-105.296357,41.260756,2316.5,2014-07-26 16:57:27+00:00,3.244589142509513,1.0,41.260727,-105.296364,3.203057647001221,3.203057647001221
11040,-105.296364,41.260727,2316.5,2014-07-26 16:57:28+00:00,3.329787279357193,1.0,41.260697,-105.29637,3.2773111807223207,3.2773111807223207
11041,-105.29637,41.260697,2316.6,2014-07-26 16:57:29+00:00,3.283311176545207,1.0,41.260669,-105.296378,3.373342063695865,3.373342063695865
11042,-105.296378,41.260669,2316.6,2014-07-26 16:57:30+00:00,3.235263769217716,1.0,41.26064,-105.296385,3.184462876628469,3.184462876628469
11043,-105.296385,41.26064,2316.7,2014-07-26 16:57:31+00:00,3.144646331754472,1.0,41.260613,-105.296384,3.277311319879638,3.277311319879638
11044,-105.296384,41.260613,2316.7,2014-07-26 16:57:32+00:00,2.9095014761904645,1.0,41.260581,-105.296332,3.0034305345824936,3.0034305345824936
11045,-105.296332,41.260581,2316.8,2014-07-26 16:57:34+00:00,3.0834218805666564,2.0,41.260579,-105.296292,5.617250977129664,2.808625488564832
11046,-105.296292,41.260579,2316.8,2014-07-26 16:57:35+00:00,3.355376080203312,1.0,41.260581,-105.296252,3.350881824701962,3.350881824701962
11047,-105.296252,41.260581,2316.9,2014-07-26 16:57:36+00:00,3.359987147347576,1.0,41.260584,-105.296212,3.3508818236408904,3.3508818236408904
11048,-105.296212,41.260584,2316.9,2014-07-26 16:57:37+00:00,3.447140095196493,1.0,41.260587,-105.29617,3.3600937281934913,3.3600937281934913
11049,-105.29617,41.260587,2316.9,2014-07-26 16:57:38+00:00,3.610232567822584,1.0,41.260589,-105.296126,3.5264814162510976,3.5264814162510976
11050,-105.296126,41.260589,2317.0,2014-07-26 16:57:39+00:00,3.731126298242211,1.0,41.260591,-105.296081,3.6845604245733767,3.6845604245733767
11051,-105.296081,41.260591,2317.0,2014-07-26 16:57:40+00:00,4.073171070317192,1.0,41.260595,-105.296029,3.7679986307064457,3.7679986307064457
11052,-105.296029,41.260595,2317.0,2014-07-26 16:57:41+00:00,4.540681413013504,1.0,41.260599,-105.295973,4.369239091001238,4.369239091001238
11053,-105.295973,41.260599,2317.0,2014-07-26 16:57:42+00:00,4.720889299155388,1.0,41.260605,-105.295917,4.70197440180772,4.70197440180772
11054,-105.295917,41.260605,2317.1,2014-07-26 16:57:43+00:00,4.7268046739452805,1.0,41.26061,-105.295861,4.728196997556796,4.728196997556796
11055,-105.295861,41.26061,2317.1,2014-07-26 16:57:44+00:00,4.709070678026805,1.0,41.260613,-105.295805,4.713792034350941,4.713792034350941
11056,-105.295805,41.260613,2317.2,2014-07-26 16:57:45+00:00,4.65681052969615,1.0,41.260616,-105.29575,4.692760715727771,4.692760715727771
11057,-105.29575,41.260616,2317.2,2014-07-26 16:57:46+00:00,4.692825681666666,1.0,41.260617,-105.295693,4.609388481184292,4.609388481184292
11058,-105.295693,41.260617,2317.2,2014-07-26 16:57:47+00:00,4.693367311587414,1.0,41.26062,-105.295638,4.765773555418548,4.765773555418548
11059,-105.295638,41.26062,2317.3,2014-07-26 16:57:48+00:00,4.625803831449348,1.0,41.260625,-105.295583,4.609388201410513,4.609388201410513
11060,-105.295583,41.260625,2317.3,2014-07-26 16:57:49+00:00,4.6019190172107844,1.0,41.260631,-105.295529,4.630797612272372,4.630797612272372
11061,-105.295529,41.260631,2317.3,2014-07-26 16:57:50+00:00,4.560935423999348,1.0,41.260636,-105.295475,4.562754190122566,4.562754190122566
11062,-105.295475,41.260636,2317.4,2014-07-26 16:57:51+00:00,4.417973292239337,1.0,41.260639,-105.295424,4.547825258619348,4.547825258619348
11063,-105.295424,41.260639,2317.5,2014-07-26 16:57:52+00:00,4.240236166019141,1.0,41.260642,-105.295374,4.275982965549171,4.275982965549171
11064,-105.295374,41.260642,2317.6,2014-07-26 16:57:53+00:00,4.152639851026748,1.0,41.260643,-105.295325,4.192655321552762,4.192655321552762
11065,-105.295325,41.260643,2317.8,2014-07-26 16:57:54+00:00,4.0275795446866045,1.0,41.260646,-105.295278,4.097285258594609,4.097285258594609
11066,-105.295278,41.260646,2317.9,2014-07-26 16:57:55+00:00,3.9463918615753455,1.0,41.260648,-105.295231,3.9427387306301243,3.9427387306301243
11067,-105.295231,41.260648,2318.1,2014-07-26 16:57:56+00:00,3.8630521882112676,1.0,41.260651,-105.295186,3.9348908217186107,3.9348908217186107
11068,-105.295186,41.260651,2318.2,2014-07-26 16:57:57+00:00,3.74007888972129,1.0,41.260654,-105.295142,3.7761898297992778,3.7761898297992778
11069,-105.295142,41.260654,2318.3,2014-07-26 16:57:58+00:00,3.662070103341188,1.0,41.260658,-105.295099,3.692936572126516,3.692936572126516
11070,-105.295099,41.260658,2318.3,2014-07-26 16:57:59+00:00,3.6197284117843473,1.0,41.260661,-105.295056,3.6216674920598266,3.6216674920598266
11071,-105.295056,41.260661,2318.3,2014-07-26 16:58:00+00:00,3.6619329750271357,1.0,41.260665,-105.295012,3.6096985484098854,3.6096985484098854
11072,-105.295012,41.260665,2318.2,2014-07-26 16:58:01+00:00,3.7932011650498314,1.0,41.260669,-105.294966,3.704635826310358,3.704635826310358
11073,-105.294966,41.260669,2318.1,2014-07-26 16:58:02+00:00,3.9123443354964715,1.0,41.260672,-105.294919,3.870652870303846,3.870652870303846
11074,-105.294919,41.260672,2318.0,2014-07-26 16:58:03+00:00,3.9839387251206,1.0,41.260673,-105.294871,3.9427371722282065,3.9427371722282065
11075,-105.294871,41.260673,2317.9,2014-07-26 16:58:04+00:00,4.060665016982959,1.0,41.260674,-105.294822,4.013727577063192,4.013727577063192
11076,-105.294822,41.260674,2317.9,2014-07-26 16:58:05+00:00,4.14354991994216,1.0,41.260674,-105.294772,4.097283316240263,4.097283316240263
11077,-105.294772,41.260674,2317.8,2014-07-26 16:58:06+00:00,4.269027477084461,1.0,41.260673,-105.29472,4.179361388203808,4.179361388203808
11078,-105.29472,41.260673,2317.8,2014-07-26 16:58:07+00:00,4.271389764621811,1.0,41.260671,-105.29467,4.34795796474026,4.34795796474026
11079,-105.29467,41.260671,2317.8,2014-07-26 16:58:08+00:00,4.193650635787549,1.0,41.260668,-105.29462,4.185274192482198,4.185274192482198
11080,-105.29462,41.260668,2317.8,2014-07-26 16:58:09+00:00,4.119313321464141,1.0,41.260664,-105.294572,4.192653470554349,4.192653470554349
11081,-105.294572,41.260664,2317.8,2014-07-26 16:58:10+00:00,4.119909101591579,1.0,41.260661,-105.294522,4.036765717201411,4.036765717201411
11082,-105.294522,41.260661,2317.9,2014-07-26 16:58:11+00:00,4.197940492365991,1.0,41.260658,-105.294472,4.1926539170912935,4.1926539170912935
11083,-105.294472,41.260658,2317.9,2014-07-26 16:58:12+00:00,4.233843512739171,1.0,41.260657,-105.294421,4.192654109580573,4.192654109580573
11084,-105.294421,41.260657,2318.0,2014-07-26 16:58:13+00:00,4.269756423467474,1.0,41.260656,-105.29437,4.264399655799199,4.264399655799199
11085,-105.29437,41.260656,2318.0,2014-07-26 16:58:14+00:00,4.227942312262322,1.0,41.260657,-105.29432,4.264399721069184,4.264399721069184
11086,-105.29432,41.260657,2318.1,2014-07-26 16:58:15+00:00,4.105399431408328,1.0,41.260659,-105.294272,4.18084146076464,4.18084146076464
11087,-105.294272,41.260659,2318.2,2014-07-26 16:58:16+00:00,3.981688903437802,1.0,41.260661,-105.294225,4.018346580353716,4.018346580353716
11088,-105.294225,41.260661,2318.2,2014-07-26 16:58:17+00:00,3.8557514496429497,1.0,41.260663,-105.29418,3.934890042065365,3.934890042065365
11089,-105.29418,41.260663,2318.2,2014-07-26 16:58:18+00:00,3.770408319751093,1.0,41.260664,-105.294135,3.7679944911776615,3.7679944911776615
11090,-105.294135,41.260664,2318.3,2014-07-26 16:58:19+00:00,3.851588612605621,1.0,41.260665,-105.294088,3.7630690663197592,3.7630690663197592
11091,-105.294088,41.260665,2318.3,2014-07-26 16:58:20+00:00,3.9369315627805337,1.0,41.260667,-105.294041,3.930173592857504,3.930173592857504
11092,-105.294041,41.260667,2318.3,2014-07-26 16:58:21+00:00,3.984913904306577,1.0,41.26067,-105.293993,3.9348896805751954,3.9348896805751954
11093,-105.293993,41.26067,2318.3,2014-07-26 16:58:22+00:00,4.030535454943762,1.0,41.260673,-105.293945,4.02603102449958,4.02603102449958
11094,-105.293945,41.260673,2318.3,2014-07-26 16:58:23+00:00,4.068465982769206,1.0,41.260675,-105.293896,4.0260308408309555,4.0260308408309555
11095,-105.293896,41.260675,2318.3,2014-07-26 16:58:24+00:00,4.110165283388307,1.0,41.260678,-105.293847,4.101807326722034,4.101807326722034
11096,-105.293847,41.260678,2318.3,2014-07-26 16:58:25+00:00,4.2088972734193035,1.0,41.260683,-105.293796,4.109336174998343,4.109336174998343
11097,-105.293796,41.260683,2318.3,2014-07-26 16:58:26+00:00,4.3531106145089975,1.0,41.260689,-105.293744,4.299050584194318,4.299050584194318
11098,-105.293744,41.260689,2318.3,2014-07-26 16:58:27+00:00,4.422539822300873,1.0,41.260697,-105.293692,4.39744054379772,4.39744054379772
11099,-105.293692,41.260697,2318.2,2014-07-26 16:58:28+00:00,4.63839323957529,1.0,41.260704,-105.293635,4.436629462707543,4.436629462707543
11100,-105.293635,41.260704,2318.1,2014-07-26 16:58:29+00:00,4.528073317893545,1.0,41.260709,-105.293585,4.827631695598778,4.827631695598778
11101,-105.293585,41.260709,2318.0,2014-07-26 16:58:30+00:00,7.475560843693391,1.0,41.260726,-105.293459,4.216177519543244,4.216177519543244
11102,-105.293459,41.260726,2317.4,2014-07-26 16:58:31+00:00,8.236169001798451,1.0,41.260732,-105.293391,10.700279258501771,10.700279258501771
11103,-105.293391,41.260732,2317.0,2014-07-26 16:58:32+00:00,6.369083096404141,1.0,41.260736,-105.293308,5.7229484698447886,5.7229484698447886
11104,-105.293308,41.260736,2316.3,2014-07-26 16:58:33+00:00,7.103880553332498,1.0,41.260744,-105.293223,6.951976413935058,6.951976413935058
11105,-105.293223,41.260744,2315.5,2014-07-26 16:58:34+00:00,7.527553225200473,1.0,41.26075,-105.29313,7.160378772327986,7.160378772327986
11106,-105.29313,41.26075,2314.8,2014-07-26 16:58:35+00:00,8.41306176366924,1.0,41.260752,-105.293023,7.802180956764168,7.802180956764168
11107,-105.293023,41.260752,2314.1,2014-07-26 16:58:36+00:00,6.077106244470051,1.0,41.26076,-105.29291,8.946587288238067,8.946587288238067
11108,-105.29291,41.26076,2313.6,2014-07-26 16:58:39+00:00,11.975432024157406,3.0,41.260768,-105.292662,9.487141718004427,3.1623805726681424
11109,-105.292662,41.260768,2313.0,2014-07-26 16:58:40+00:00,20.81850853813631,1.0,41.260776,-105.292413,20.74868180493763,20.74868180493763
11110,-105.292413,41.260776,2312.8,2014-07-26 16:58:41+00:00,15.714720984549201,1.0,41.260783,-105.292287,20.83218982263227,20.83218982263227
11111,-105.292287,41.260783,2312.7,2014-07-26 16:58:42+00:00,10.873754786302765,1.0,41.260792,-105.292154,10.560697070707683,10.560697070707683
11112,-105.292154,41.260792,2312.7,2014-07-26 16:58:43+00:00,10.694508266743835,1.0,41.260795,-105.292032,11.162034920520854,11.162034920520854
11113,-105.292032,41.260795,2312.7,2014-07-26 16:58:44+00:00,10.428247137636086,1.0,41.2608,-105.291905,10.203077796358446,10.203077796358446
11114,-105.291905,41.2608,2312.7,2014-07-26 16:58:45+00:00,10.346769183748197,1.0,41.260804,-105.291785,10.630107108152323,10.630107108152323
11115,-105.291785,41.260804,2312.7,2014-07-26 16:58:46+00:00,9.79686082978889,1.0,41.260806,-105.291671,10.040304278583907,10.040304278583907
11116,-105.291671,41.260806,2312.7,2014-07-26 16:58:47+00:00,9.09937360628183,1.0,41.260813,-105.291568,9.531519617090929,9.531519617090929
11117,-105.291568,41.260813,2312.5,2014-07-26 16:58:48+00:00,8.519422269101938,1.0,41.260817,-105.291468,8.644580268158773,8.644580268158773
11118,-105.291468,41.260817,2312.3,2014-07-26 16:58:49+00:00,8.31680726450991,1.0,41.260825,-105.29137,8.370530107558778,8.370530107558778
11119,-105.29137,41.260825,2312.1,2014-07-26 16:58:50+00:00,7.892618573149935,1.0,41.260825,-105.29128,8.239689310248327,8.239689310248327
11120,-105.29128,41.260825,2311.9,2014-07-26 16:58:51+00:00,7.215520716008273,1.0,41.260819,-105.291198,7.522833104140662,7.522833104140662
11121,-105.291198,41.260819,2311.7,2014-07-26 16:58:52+00:00,6.601852688147919,1.0,41.2608,-105.291127,6.886531233823871,6.886531233823871
11122,-105.291127,41.2608,2311.7,2014-07-26 16:58:53+00:00,5.666934909450335,1.0,41.260772,-105.29108,6.299521070821081,6.299521070821081
11123,-105.29108,41.260772,2312.0,2014-07-26 16:58:54+00:00,4.439027458788216,1.0,41.260738,-105.291073,5.012732774499274,5.012732774499274
11124,-105.291073,41.260738,2312.4,2014-07-26 16:58:55+00:00,3.2452016343798116,1.0,41.260691,-105.291072,3.825642087651904,3.825642087651904
11125,-105.291072,41.260691,2313.1,2014-07-26 16:58:57+00:00,2.899966293359813,2.0,41.260663,-105.291076,5.226837173680488,2.613418586840244
11126,-105.291076,41.260663,2313.5,2014-07-26 16:58:58+00:00,3.2428779452093783,1.0,41.260635,-105.291089,3.1313633360242603,3.1313633360242603
11127,-105.291089,41.260635,2313.9,2014-07-26 16:58:59+00:00,2.7986404097413606,1.0,41.260595,-105.291098,3.29763876567894,3.29763876567894
11128,-105.291098,41.260595,2314.4,2014-07-26 16:59:01+00:00,2.077746601079208,2.0,41.260562,-105.291106,4.510974086390311,2.2554870431951555
11129,-105.291106,41.260562,2314.9,2014-07-26 16:59:03+00:00,2.0720896798833044,2.0,41.260522,-105.291112,3.7298700697547185,1.8649350348773592
11130,-105.291112,41.260522,2315.5,2014-07-26 16:59:05+00:00,2.250438121450974,2.0,41.260482,-105.291112,4.4759892863965485,2.2379946431982742
11131,-105.291112,41.260482,2316.0,2014-07-26 16:59:07+00:00,2.1549521635201043,2.0,41.260445,-105.291113,4.447803209244843,2.2239016046224216
11132,-105.291113,41.260445,2316.4,2014-07-26 16:59:09+00:00,2.072439812850119,2.0,41.260409,-105.291125,4.115066993770231,2.0575334968851156
11133,-105.291125,41.260409,2316.8,2014-07-26 16:59:11+00:00,1.9706860404022426,2.0,41.260376,-105.291132,4.126778719519451,2.0633893597597255
11134,-105.291132,41.260376,2317.1,2014-07-26 16:59:13+00:00,1.968826123405126,2.0,41.260339,-105.291136,3.715794667645741,1.8578973338228706
11135,-105.291136,41.260339,2317.4,2014-07-26 16:59:15+00:00,1.9839164344068378,2.0,41.260306,-105.291147,4.127781458694496,2.063890729347248
11136,-105.291147,41.260306,2317.6,2014-07-26 16:59:17+00:00,1.9357924717997825,2.0,41.260273,-105.291164,3.7828808513996006,1.8914404256998003
11137,-105.291164,41.260273,2317.9,2014-07-26 16:59:19+00:00,1.991361389465061,2.0,41.260238,-105.291175,3.934969980355817,1.9674849901779086
11138,-105.291175,41.260238,2318.2,2014-07-26 16:59:21+00:00,2.014611733240865,2.0,41.260202,-105.291181,3.9989674045415358,1.9994837022707679
11139,-105.291181,41.260202,2318.4,2014-07-26 16:59:23+00:00,2.076284143617361,2.0,41.260164,-105.291186,4.034317963580704,2.017158981790352
11140,-105.291186,41.260164,2318.7,2014-07-26 16:59:25+00:00,2.1038710146943673,2.0,41.260127,-105.291192,4.246032109428203,2.1230160547141015
11141,-105.291192,41.260127,2318.9,2014-07-26 16:59:27+00:00,2.026375722934147,2.0,41.260092,-105.291199,4.144673600800002,2.072336800400001
11142,-105.291199,41.260092,2319.2,2014-07-26 16:59:29+00:00,1.9411356990965234,2.0,41.260058,-105.291204,3.9355665430059377,1.9677832715029688
11143,-105.291204,41.260058,2319.4,2014-07-26 16:59:31+00:00,1.8751767325700543,2.0,41.260025,-105.291207,3.8036637125051627,1.9018318562525813
11144,-105.291207,41.260025,2319.6,2014-07-26 16:59:33+00:00,1.8857101870711048,2.0,41.259991,-105.291215,3.677996097515051,1.8389980487575255
11145,-105.291215,41.259991,2319.9,2014-07-26 16:59:35+00:00,1.8873703294050148,2.0,41.259958,-105.291219,3.839316309015432,1.919658154507716
11146,-105.291219,41.259958,2320.1,2014-07-26 16:59:37+00:00,1.817498164661508,2.0,41.259926,-105.291218,3.684638956831687,1.8423194784158434
11147,-105.291218,41.259926,2320.4,2014-07-26 16:59:39+00:00,1.704998934899362,2.0,41.259897,-105.291215,3.5592242335533566,1.7796121167766783
11148,-105.291215,41.259897,2320.6,2014-07-26 16:59:41+00:00,1.5941625313243362,2.0,41.259869,-105.291216,3.2343929515904577,1.6171964757952288
11149,-105.291216,41.259869,2320.9,2014-07-26 16:59:43+00:00,1.550291858857618,2.0,41.259842,-105.291209,3.114584106481605,1.5572920532408026
11150,-105.291209,41.259842,2321.1,2014-07-26 16:59:45+00:00,1.6363445330920243,2.0,41.259813,-105.291194,3.0587531979519564,1.5293765989759782
11151,-105.291194,41.259813,2321.4,2014-07-26 16:59:47+00:00,1.6052323700166227,2.0,41.259756,-105.29115,3.4598397608704294,1.7299198804352147
11152,-105.29115,41.259756,2322.0,2014-07-26 16:59:52+00:00,1.607276652944396,5.0,41.259728,-105.291132,7.3279342714136195,1.465586854282724
11153,-105.291132,41.259728,2322.4,2014-07-26 16:59:54+00:00,1.7946699814278664,2.0,41.259697,-105.291117,3.457953579582768,1.728976789791384
11154,-105.291117,41.259697,2322.8,2014-07-26 16:59:56+00:00,1.735890271714581,2.0,41.259671,-105.2911,3.6679992110872273,1.8339996055436136
11155,-105.2911,41.259671,2323.2,2014-07-26 16:59:58+00:00,1.6041443602647298,2.0,41.259647,-105.29108,3.221420703211836,1.610710351605918
11156,-105.29108,41.259647,2323.5,2014-07-26 17:00:00+00:00,1.681809550473246,2.0,41.259619,-105.29106,3.1490760464880285,1.5745380232440143
11157,-105.29106,41.259619,2323.9,2014-07-26 17:00:02+00:00,1.739922805135381,2.0,41.259593,-105.291039,3.5339023906259412,1.7669511953129706
11158,-105.291039,41.259593,2324.2,2014-07-26 17:00:04+00:00,1.7104555856516264,2.0,41.259563,-105.291031,3.382246036422645,1.6911230182113226
11159,-105.291031,41.259563,2324.7,2014-07-26 17:00:06+00:00,1.763974429877301,2.0,41.259531,-105.291032,3.402217375330486,1.701108687665243
11160,-105.291032,41.259531,2325.3,2014-07-26 17:00:08+00:00,1.7033860680793658,2.0,41.259504,-105.291043,3.559224245401048,1.779612122700524
11161,-105.291043,41.259504,2325.9,2014-07-26 17:00:10+00:00,1.6697813516084525,2.0,41.259474,-105.291053,3.1399114422222265,1.5699557211111133
11162,-105.291053,41.259474,2326.4,2014-07-26 17:00:12+00:00,1.8648916974431997,2.0,41.259439,-105.291058,3.4389851851149484,1.7194925925574742
11163,-105.291058,41.259439,2327.1,2014-07-26 17:00:14+00:00,2.1237668431532395,2.0,41.259399,-105.291055,3.914205004363051,1.9571025021815256
11164,-105.291055,41.259399,2327.8,2014-07-26 17:00:16+00:00,2.2567283874483532,2.0,41.259359,-105.29105,4.454866690167014,2.227433345083507
11165,-105.29105,41.259359,2328.4,2014-07-26 17:00:18+00:00,2.209268464467268,2.0,41.259321,-105.291042,4.467396437017823,2.2336982185089114
11166,-105.291042,41.259321,2329.0,2014-07-26 17:00:20+00:00,2.2297665435371306,2.0,41.25928,-105.29104,4.278000757478384,2.139000378739192
11167,-105.29104,41.25928,2329.5,2014-07-26 17:00:22+00:00,2.297064885971932,2.0,41.259239,-105.291036,4.562062459214936,2.281031229607468
11168,-105.291036,41.259239,2329.9,2014-07-26 17:00:24+00:00,2.2855397694697026,2.0,41.259199,-105.291026,4.571242657874677,2.2856213289373386
11169,-105.291026,41.259199,2330.3,2014-07-26 17:00:26+00:00,2.2224283427015896,2.0,41.259162,-105.29101,4.525667573318469,2.2628337866592343
11170,-105.29101,41.259162,2330.6,2014-07-26 17:00:28+00:00,2.178430732753979,2.0,41.259124,-105.290997,4.326141283813896,2.163070641906948
11171,-105.290997,41.259124,2330.8,2014-07-26 17:00:30+00:00,2.2096335290318003,2.0,41.259085,-105.290985,4.362905472556544,2.181452736278272
11172,-105.290985,41.259085,2331.1,2014-07-26 17:00:32+00:00,2.251705856149801,2.0,41.259045,-105.290975,4.451103365698801,2.2255516828494004
11173,-105.290975,41.259045,2331.4,2014-07-26 17:00:34+00:00,2.321459108545839,2.0,41.259003,-105.290966,4.525667937353653,2.2628339686768264
11174,-105.290966,41.259003,2331.7,2014-07-26 17:00:36+00:00,2.313111879107007,2.0,41.258963,-105.290958,4.730398239463659,2.3651991197318294
11175,-105.290958,41.258963,2331.9,2014-07-26 17:00:38+00:00,2.281133474364334,2.0,41.258922,-105.29095,4.497792049646169,2.2488960248230847
11176,-105.29095,41.258922,2332.1,2014-07-26 17:00:40+00:00,2.32592337829653,2.0,41.25888,-105.290947,4.607781016471434,2.303890508235717
11177,-105.290947,41.25888,2332.3,2014-07-26 17:00:42+00:00,2.318505820975962,2.0,41.258839,-105.290942,4.676921096995298,2.338460548497649
11178,-105.290942,41.258839,2332.5,2014-07-26 17:00:44+00:00,2.2643550000374626,2.0,41.258799,-105.290938,4.578115957138081,2.2890579785690406
11179,-105.290938,41.258799,2332.7,2014-07-26 17:00:46+00:00,2.3437038880722474,2.0,41.258755,-105.29094,4.460353005427434,2.230176502713717
11180,-105.29094,41.258755,2332.9,2014-07-26 17:00:48+00:00,2.7601549674237003,2.0,41.2587,-105.29094,4.895438951256796,2.447719475628398
11181,-105.29094,41.2587,2333.3,2014-07-26 17:00:50+00:00,3.373873682189738,2.0,41.258667,-105.290941,6.115729413684231,3.0578647068421154
11182,-105.290941,41.258667,2333.5,2014-07-26 17:00:51+00:00,3.9022291019504145,1.0,41.25863,-105.290942,3.6703896105555973,3.6703896105555973
11183,-105.290942,41.25863,2333.7,2014-07-26 17:00:52+00:00,4.181347519752833,1.0,41.258592,-105.290944,4.115067041641012,4.115067041641012
11184,-105.290944,41.258592,2333.9,2014-07-26 17:00:53+00:00,4.187704745083229,1.0,41.258555,-105.290948,4.22871901352878,4.22871901352878
11185,-105.290948,41.258555,2334.1,2014-07-26 17:00:54+00:00,4.246133860741572,1.0,41.258516,-105.29095,4.127782198563125,4.127782198563125
11186,-105.29095,41.258516,2334.4,2014-07-26 17:00:55+00:00,4.301552332026894,1.0,41.258478,-105.290954,4.33982939706119,4.33982939706119
11187,-105.290954,41.258478,2334.6,2014-07-26 17:00:56+00:00,4.134204908017168,1.0,41.258442,-105.290957,4.238621483983744,4.238621483983744
11188,-105.290957,41.258442,2334.8,2014-07-26 17:00:57+00:00,3.9070860420629847,1.0,41.258408,-105.290959,4.010869971374627,4.010869971374627
11189,-105.290959,41.258408,2335.0,2014-07-26 17:00:58+00:00,3.6827969842706696,1.0,41.258376,-105.290957,3.7843272905735024,3.7843272905735024
11190,-105.290957,41.258376,2335.2,2014-07-26 17:00:59+00:00,3.514732478548323,1.0,41.258345,-105.290958,3.56216779853829,3.56216779853829
11191,-105.290958,41.258345,2335.4,2014-07-26 17:01:00+00:00,3.3509453566998118,1.0,41.258316,-105.290961,3.4480608608489947,3.4480608608489947
11192,-105.290961,41.258316,2335.6,2014-07-26 17:01:01+00:00,3.197720337762429,1.0,41.258288,-105.290966,3.234393422228285,3.234393422228285
11193,-105.290966,41.258288,2335.8,2014-07-26 17:01:02+00:00,3.1354648904900335,1.0,41.25826,-105.290967,3.1413898934236713,3.1413898934236713
11194,-105.290967,41.25826,2335.9,2014-07-26 17:01:03+00:00,2.9262015004939426,1.0,41.258211,-105.290969,3.114584161719462,3.114584161719462
11195,-105.290969,41.258211,2336.2,2014-07-26 17:01:05+00:00,2.648905346166369,2.0,41.258165,-105.290968,5.451123169678577,2.7255615848392885
11196,-105.290968,41.258165,2336.5,2014-07-26 17:01:07+00:00,2.5433919416333453,2.0,41.25812,-105.290962,5.115656675120945,2.5578283375604727
11197,-105.290962,41.25812,2336.8,2014-07-26 17:01:09+00:00,2.4615005972581763,2.0,41.258077,-105.290958,5.028851317260475,2.5144256586302376
11198,-105.290958,41.258077,2337.0,2014-07-26 17:01:11+00:00,2.4306394752608176,2.0,41.258033,-105.290963,4.793065148633097,2.3965325743165486
11199,-105.290963,41.258033,2337.2,2014-07-26 17:01:13+00:00,2.518489177911502,2.0,41.257987,-105.290969,4.9104030617510555,2.4552015308755277
11200,-105.290969,41.257987,2337.5,2014-07-26 17:01:15+00:00,2.4428160916091235,2.0,41.257946,-105.290977,5.1395040675952215,2.5697520337976107
11201,-105.290977,41.257946,2337.7,2014-07-26 17:01:17+00:00,2.3259237909405375,2.0,41.257904,-105.29098,4.607782466563609,2.3038912332818047
11202,-105.29098,41.257904,2337.9,2014-07-26 17:01:19+00:00,2.340915067625124,2.0,41.257862,-105.290979,4.676921297329028,2.338460648664514
11203,-105.290979,41.257862,2338.0,2014-07-26 17:01:21+00:00,2.463256169885399,2.0,41.257816,-105.29097,4.670941396993818,2.335470698496909
11204,-105.29097,41.257816,2338.0,2014-07-26 17:01:23+00:00,2.6469885868060543,2.0,41.257768,-105.29096,5.17000365459301,2.585001827296505
11205,-105.29096,41.257768,2338.2,2014-07-26 17:01:25+00:00,2.772739397559481,2.0,41.257717,-105.290959,5.402425104427828,2.701212552213914
11206,-105.290959,41.257717,2338.3,2014-07-26 17:01:27+00:00,2.932628655414721,2.0,41.25769,-105.290963,5.671565132517449,2.8357825662587244
11207,-105.290963,41.25769,2338.4,2014-07-26 17:01:28+00:00,3.1413329775258108,1.0,41.257661,-105.290968,3.020828943323998,3.020828943323998
11208,-105.290968,41.257661,2338.5,2014-07-26 17:01:29+00:00,3.4245449328580566,1.0,41.257629,-105.290973,3.25163059569842,3.25163059569842
11209,-105.290973,41.257629,2338.7,2014-07-26 17:01:30+00:00,3.6985909200297766,1.0,41.257595,-105.290977,3.582705260053702,3.582705260053702
11210,-105.290977,41.257595,2338.9,2014-07-26 17:01:31+00:00,6.698111782560396,1.0,41.257509,-105.290983,3.7953897693319427,3.7953897693319427
11211,-105.290983,41.257509,2339.2,2014-07-26 17:01:32+00:00,7.358305689988905,1.0,41.257463,-105.290982,9.575920414326342,9.575920414326342
11212,-105.290982,41.257463,2339.4,2014-07-26 17:01:33+00:00,5.19105181382143,1.0,41.257417,-105.290996,5.115656689094133,5.115656689094133
11213,-105.290996,41.257417,2339.6,2014-07-26 17:01:34+00:00,5.032985770640392,1.0,41.257374,-105.291001,5.247142947794447,5.247142947794447
11214,-105.291001,41.257374,2339.8,2014-07-26 17:01:35+00:00,4.362399078102769,1.0,41.257339,-105.290997,4.799621199631594,4.799621199631594
11215,-105.290997,41.257339,2340.0,2014-07-26 17:01:36+00:00,3.8091739879156172,1.0,41.257306,-105.291002,3.9061649015300435,3.9061649015300435
11216,-105.291002,41.257306,2340.2,2014-07-26 17:01:37+00:00,3.4106255474605067,1.0,41.257278,-105.291002,3.6931641172464733,3.6931641172464733
